x,E_C(x),E_N(x),E_T(x),E_C(x)/E_T(x),E_N(x)/E_T(x),N(x),E_C(x)/N(x),E_N(x)/N(x)
8673.488747257084,4252.729288591775,4272.4256856557695,8525.154974247544,0.4988448070959712,0.5011551929040289,8600.276346980761,0.4944875160999624,0.49677772123632513
8687.481432393413,4269.479625921409,4273.81267146032,8543.29229738173,0.4997464065732458,0.5002535934267542,8616.3797211202,0.4955073666793252,0.496010251380227
8701.496691518485,4277.8573271340065,4292.646020123149,8570.503347257156,0.4991372331128092,0.5008627668871908,8632.51267001946,0.4955518156365895,0.4972649545052417
8715.53456105025,4286.236866160123,4302.410935118091,8588.647801278214,0.49905840422542647,0.5009415957745736,8648.675247191402,0.49559461347008593,0.49746473444187533
8729.595077465417,4294.617781333247,4303.103279776395,8597.721061109642,0.49950652630023495,0.500493473699765,8664.86750624458,0.49563571263359885,0.496615011905865
8743.67827729954,4294.617781333247,4330.329017005084,8624.946798338331,0.4979297706695004,0.5020702293304996,8681.089500883407,0.4947095385776425,0.49882321989243633
8757.7841971471,4303.000985884661,4340.099430294824,8643.100416179484,0.4978538694089035,0.5021461305910965,8697.341284908307,0.4947490094876765,0.4990145020324542
8771.912873661653,4303.000985884661,4349.177495627491,8652.178481512152,0.4973315096399421,0.5026684903600579,8713.622912215942,0.4938245583076734,0.4991239051130182
8786.06434355585,4311.3882981552215,4358.9508744557725,8670.339172610995,0.49725716749058685,0.5027428325094131,8729.934436799305,0.49386262054631475,0.4993108374424303
8800.238643601584,4319.776975924402,4350.562196686591,8670.339172610993,0.49822468186369007,0.5017753181363099,8746.275912747942,0.4938990055902771,0.4974188146003403
8814.435810630068,4319.776975924402,4368.728346676858,8688.50532260126,0.4971829809078254,0.5028170190921745,8762.647394248106,0.4929762412624236,0.49856260900610205
8828.655881531924,4328.16837910976,4378.506497776647,8706.674876886407,0.4971092225574818,0.5028907774425182,8779.048935582927,0.49301107795025306,0.49874496997389334
8842.898893257321,4336.562500303587,4397.372031878867,8733.934532182455,0.4965187779143974,0.5034812220856025,8795.480591132613,0.49304440563209273,0.4999581303507383
8857.164882816007,4344.957073781456,4398.065518138267,8743.022591919722,0.49696280984073554,0.5030371901592645,8811.942415374568,0.4930759722397443,0.4991028437118219
8871.453887277446,4344.957073781456,4425.334665428433,8770.29173920989,0.49541762155484353,0.5045823784451564,8828.434462883606,0.49215487661470103,0.501259275813098
8885.765943770908,4353.355708636747,4416.936030573141,8770.291739209888,0.4963752447565603,0.5036247552434396,8844.956788332109,0.49218507368848985,0.49937338714868285
8900.10108948555,4361.755693627258,4426.721410125769,8788.477103753026,0.49630392639523585,0.5036960736047641,8861.509446490187,0.4922136256769252,0.49954485032784995
8914.459361670552,4378.55880886922,4409.918294883806,8788.477103753026,0.4982158748526981,0.501784125147302,8878.092492225898,0.4931868881410399,0.4967191205481753
8928.840797635165,4386.962385333849,4410.611105911077,8797.573491244926,0.4986559520871998,0.5013440479128002,8894.705980505369,0.49321050015017986,0.4958692412742889
8943.245434748835,4386.962385333849,4437.904075879031,8824.86646121288,0.49711374156373467,0.5028862584362653,8911.349966392983,0.49228931664430464,0.49800581198309124
8957.673310441292,4386.962385333849,4447.003596415902,8833.965981749752,0.4966016842714759,0.503398315728524,8928.02450505157,0.491369886233137,0.49809491381881194
8972.124462202648,4403.778034592791,4457.492089325995,8861.270123918786,0.49696916728741763,0.5030308327125824,8944.729651742551,0.49233215603502084,0.49833726259771494
8986.598927583522,4412.1883105018605,4449.081813416925,8861.270123918785,0.49791827230187474,0.5020817276981254,8961.46546182618,0.49235120408562494,0.49646810919140505
9001.096744195082,4412.1883105018605,4467.291773117216,8879.480083619077,0.49689714588599554,0.5031028541140043,8978.231990761622,0.4914317557222728,0.4975692071349847
9015.617949709182,4420.601697524551,4486.196768017101,8906.798465541651,0.49631769649070195,0.5036823035092981,8995.0292941072,0.4914493942138203,0.49874176295969225
9030.162581858456,4429.016414924379,4486.890247515581,8915.90666243996,0.496754461728777,0.503245538271223,9011.857427520543,0.4914654332412077,0.4978873981975624
9044.730678436397,4445.848064269445,4488.2778694939925,8934.125933763436,0.49762540815189327,0.5023745918481068,9028.716446758755,0.4924119713456582,0.49711139960600403
9059.3222772975,4454.264995038922,4498.082862275536,8952.347857314458,0.497552716452991,0.502447283547009,9045.606407678644,0.49242303879790533,0.4972671437989164
9073.9374163573,4454.264995038922,4507.1952590031815,8961.460254042104,0.49704678353394555,0.5029532164660544,9062.52736623681,0.49150361869622067,0.49734418191056806
9088.576133592507,4454.264995038922,4507.1952590031815,8961.460254042104,0.49704678353394555,0.5029532164660544,9079.479378489894,0.4905859476471171,0.4964156061283793
9103.238467041103,4471.109880700317,4508.581772842414,8979.69165354273,0.49791352010804785,0.5020864798919523,9096.462500594724,0.49152182844792663,0.49564122014988177
9117.92445480242,4471.109880700317,4517.698791057159,8988.808671757477,0.49740850472748277,0.5025914952725171,9113.476788808484,0.4906041880954722,0.4957162777442935
9132.63413503729,4479.535177877029,4518.392486212964,8997.927664089993,0.4978407634631799,0.5021592365368202,9130.522299488948,0.49061105498069446,0.4948668146252561
9147.367545968074,4487.961789690215,4528.20561128947,9016.167400979684,0.4977682412155035,0.5022317587844966,9147.599089094583,0.49061636238962314,0.49501574863373965
9162.12472587881,4487.961789690215,4555.572214246507,9043.534003936722,0.49626194668329543,0.5037380533167046,9164.707214184758,0.48970050922564456,0.4970777688561157
